"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status"
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/4-33.jpg?v=1757343052","4",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/5-30.jpg?v=1757343052","5",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/6-24.jpg?v=1757343052","6",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/7-20.jpg?v=1757343052","7",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/8-16.jpg?v=1757343052","8",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/9-14.jpg?v=1757343052","9",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/10-9.jpg?v=1757343052","10",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/12-7.jpg?v=1757343052","11",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/13-6.jpg?v=1757343052","12",,,,,,,,,,,,,,,,,,,,,,
"ufficio-da-giardino-20-piedi-su-misura",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/14-3.jpg?v=1757343052","13",,,,,,,,,,,,,,,,,,,,,,
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m","Ufficio Modulare Portatile – 4 Moduli da 6×9,72 m","<p data-start=""246"" data-end=""562"">Questa <strong data-start=""253"" data-end=""285"">unità modulare prefabbricata</strong> da quattro moduli rappresenta una soluzione professionale, versatile e confortevole per uffici, sale riunioni, spazi di cantiere o ambienti amministrativi. Con una superficie totale di oltre <strong data-start=""477"" data-end=""486"">58 m²</strong>, è pronta all'uso e pensata per offrire <strong data-start=""527"" data-end=""561"">efficienza, estetica e comfort</strong>.</p> <p data-start=""564"" data-end=""916"">La struttura in acciaio verniciato <strong data-start=""599"" data-end=""619"">grigio antracite</strong> si abbina a <strong data-start=""632"" data-end=""678"">pannelli bianchi isolati in lana di roccia</strong>, assicurando <strong data-start=""692"" data-end=""733"">elevata efficienza termica e acustica</strong>. Il tetto in <strong data-start=""747"" data-end=""779"">poliuretano espanso da 70 mm</strong> e il pavimento con <strong data-start=""799"" data-end=""845"">pannello strutturale impermeabile da 18 mm</strong> e rivestimento in <strong data-start=""864"" data-end=""882"">PVC 1,8/2,0 mm</strong> garantiscono durata e resistenza.</p> <p data-start=""918"" data-end=""966"">🌞 <strong data-start=""921"" data-end=""956"">Illuminazione naturale ottimale</strong> grazie a:</p> <ul data-start=""967"" data-end=""1108""> <li data-start=""967"" data-end=""1027""> <p data-start=""969"" data-end=""1027"">12 finestre scorrevoli in PVC (940×1330 mm) con persiane</p> </li> <li data-start=""1028"" data-end=""1073""> <p data-start=""1030"" data-end=""1073"">4 grandi finestre verticali (900×2100 mm)</p> </li> <li data-start=""1074"" data-end=""1108""> <p data-start=""1076"" data-end=""1108"">1 porta in acciaio (920×2035 mm)</p> </li> </ul> <p data-start=""1110"" data-end=""1142"">🍽️ <strong data-start=""1114"" data-end=""1141"">Area ristoro attrezzata</strong>:</p> <ul data-start=""1143"" data-end=""1211""> <li data-start=""1143"" data-end=""1172""> <p data-start=""1145"" data-end=""1172"">Lavello e piano di lavoro</p> </li> <li data-start=""1173"" data-end=""1211""> <p data-start=""1175"" data-end=""1211"">Preinstallazione per lavastoviglie</p> </li> </ul> <p data-start=""1213"" data-end=""1237"">🚻 <strong data-start=""1216"" data-end=""1236"">Servizi igienici</strong>:</p> <ul data-start=""1238"" data-end=""1261""> <li data-start=""1238"" data-end=""1261""> <p data-start=""1240"" data-end=""1261"">WC e lavabo inclusi</p> </li> </ul> <p data-start=""1263"" data-end=""1367"">✅ Pronto per consegna immediata<br data-start=""1294"" data-end=""1297"">✅ Opzione di arredo disponibile<br data-start=""1328"" data-end=""1331"">✅ Produzione su misura disponibile</p> <p data-start=""1369"" data-end=""1614"">🔧 <strong data-start=""1372"" data-end=""1427"">Pronto per la movimentazione con carrello elevatore</strong><br data-start=""1427"" data-end=""1430"">Perfetto per chi cerca una soluzione <strong data-start=""1467"" data-end=""1494"">modulare chiavi in mano</strong>, con un'estetica professionale e spazi ampi, facilmente trasportabile e adattabile alle esigenze di qualsiasi progetto.</p> ","Ma boutique","Ufficio","container con WC e cucina,container ufficio isolato,modulo da cantiere pronto uso,modulo ufficio con finestre,prefabbricato con area ristoro,spazio amministrativo modulare,struttura prefabbricata da 58 m²,ufficio in acciaio con isolamento,ufficio portatile 4 moduli,ufficio prefabbricato modulare","2025-09-08T16:51:11+02:00","Title","Default Title",,,,,"336","0",,"deny","manual","6916.91","9881.30","true","true",,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/8-4-1.webp?v=1757343059","1",,"false",,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/8-4-1.webp?v=1757343059",,,,"active"
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-8-1.webp?v=1757343059","2",,,,,,,,,,,,,,,,,,,,,,
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/2-10-1.webp?v=1757343059","3",,,,,,,,,,,,,,,,,,,,,,
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/3-9-1.webp?v=1757343059","4",,,,,,,,,,,,,,,,,,,,,,
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/4-8-1.webp?v=1757343059","5",,,,,,,,,,,,,,,,,,,,,,
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/5-7-1.webp?v=1757343059","6",,,,,,,,,,,,,,,,,,,,,,
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/6-5-1.webp?v=1757343059","7",,,,,,,,,,,,,,,,,,,,,,
"ufficio-modulare-portatile-4-moduli-da-6-9-72-m",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/7-4-1.webp?v=1757343059","8",,,,,,,,,,,,,,,,,,,,,,
"casa-modulare-montes-36-m-di-comfort-design","Casa Modulare Montes – 36 m² di Comfort, Design","<p data-start=""271"" data-end=""627"">La <strong data-start=""274"" data-end=""298"">Casa Modulare Montes</strong> da 36 m² unisce <strong data-start=""315"" data-end=""353"">funzionalità e stile contemporaneo</strong> in una soluzione abitativa modulare premium, perfetta per uso residenziale, turistico o come seconda casa. Grazie ai suoi <strong data-start=""476"" data-end=""526"">ampi infissi in alluminio nero con vetrocamera</strong>, offre una straordinaria <strong data-start=""552"" data-end=""575"">luminosità naturale</strong> e un'eccezionale <strong data-start=""593"" data-end=""626"">efficienza termica e acustica</strong>.</p> <p data-start=""629"" data-end=""1002"">La distribuzione interna comprende <strong data-start=""664"" data-end=""687"">due camere da letto</strong>, <strong data-start=""689"" data-end=""710"">un bagno completo</strong> con doccia e mampara, e un'ampia zona giorno open space con cucina e sala da pranzo. I rivestimenti interni in OSB, cartongesso liscio e legno multistrato scanalato offrono finiture moderne e durevoli, mentre il rivestimento esterno in fibrocemento verticale garantisce resistenza nel tempo.</p> <p data-start=""1004"" data-end=""1348"">L'<strong data-start=""1006"" data-end=""1029"">isolamento avanzato</strong> è ottenuto tramite <strong data-start=""1049"" data-end=""1077"">poliuretano nel soffitto</strong> e <strong data-start=""1080"" data-end=""1110"">lana di vetro nelle pareti</strong>, assicurando comfort tutto l'anno. Il pavimento in <strong data-start=""1162"" data-end=""1189"">vinile ad alto traffico</strong> è resistente e facile da mantenere. L'impianto elettrico è completo e moderno, con <strong data-start=""1273"" data-end=""1294"">illuminazione LED</strong>, numerose prese e predisposizione per condizionatore.</p> <p data-start=""1350"" data-end=""1487"">La casa è pronta per essere abitata e si adatta a diversi contesti d'uso, dai progetti di turismo di lusso a residenze familiari moderne.</p> <p data-start=""1489"" data-end=""1521"">🔧 <strong data-start=""1492"" data-end=""1520"">Caratteristiche tecniche</strong>:</p> <ul data-start=""1522"" data-end=""1889""> <li data-start=""1522"" data-end=""1550""> <p data-start=""1524"" data-end=""1550"">Superficie totale: 36 m²</p> </li> <li data-start=""1551"" data-end=""1643""> <p data-start=""1553"" data-end=""1643"">Distribuzione: 2 camere da letto, 1 bagno completo, cucina open space con sala da pranzo</p> </li> <li data-start=""1644"" data-end=""1711""> <p data-start=""1646"" data-end=""1711"">Rivestimenti interni: OSB, cartongesso liscio e legno scanalato</p> </li> <li data-start=""1712"" data-end=""1772""> <p data-start=""1714"" data-end=""1772"">Rivestimento esterno: pannelli verticali in fibrocemento</p> </li> <li data-start=""1773"" data-end=""1841""> <p data-start=""1775"" data-end=""1841"">Isolamento: poliuretano nel soffitto, lana di vetro nelle pareti</p> </li> <li data-start=""1842"" data-end=""1889""> <p data-start=""1844"" data-end=""1889"">Pavimento: vinile tipo clic (alto traffico)</p> </li> </ul> <p data-start=""1891"" data-end=""1935"">🪟 <strong data-start=""1894"" data-end=""1934"">Serramenti termici in alluminio nero</strong>:</p> <ul data-start=""1936"" data-end=""2149""> <li data-start=""1936"" data-end=""2012""> <p data-start=""1938"" data-end=""2012"">3 finestre scorrevoli termopanel 2,00×2,40 m (con chiusura di sicurezza)</p> </li> <li data-start=""2013"" data-end=""2055""> <p data-start=""2015"" data-end=""2055"">1 finestra fissa verticale 0,30×2,40 m</p> </li> <li data-start=""2056"" data-end=""2107""> <p data-start=""2058"" data-end=""2107"">2 finestre a battente 1,40×0,60 m e 1,50×0,60 m</p> </li> <li data-start=""2108"" data-end=""2149""> <p data-start=""2110"" data-end=""2149"">1 finestra fissa/vasistas 0,40×1,60 m</p> </li> </ul> <p data-start=""2151"" data-end=""2176"">⚡ <strong data-start=""2153"" data-end=""2175"">Impianto elettrico</strong>:</p> <ul data-start=""2177"" data-end=""2392""> <li data-start=""2177"" data-end=""2205""> <p data-start=""2179"" data-end=""2205"">Quadro da 25 A, cavi EVA</p> </li> <li data-start=""2206"" data-end=""2237""> <p data-start=""2208"" data-end=""2237"">6 luci LED calde + 1 fredda</p> </li> <li data-start=""2238"" data-end=""2259""> <p data-start=""2240"" data-end=""2259"">3 faretti esterni</p> </li> <li data-start=""2260"" data-end=""2332""> <p data-start=""2262"" data-end=""2332"">9 prese doppie interne, 1 presa per climatizzatore, 2 doppie esterne</p> </li> <li data-start=""2333"" data-end=""2392""> <p data-start=""2335"" data-end=""2392"">2 interruttori semplici, 1 semplice con presa, 1 triplo</p> </li> </ul> <p data-start=""2394"" data-end=""2416"">🛁 <strong data-start=""2397"" data-end=""2415"">Bagno e cucina</strong>:</p> <ul data-start=""2417"" data-end=""2535""> <li data-start=""2417"" data-end=""2462""> <p data-start=""2419"" data-end=""2462"">Ceramica grigia nella zona doccia e bagno</p> </li> <li data-start=""2463"" data-end=""2492""> <p data-start=""2465"" data-end=""2492"">Ceramica bianca in cucina</p> </li> <li data-start=""2493"" data-end=""2505""> <p data-start=""2495"" data-end=""2505"">Tubi PPR</p> </li> <li data-start=""2506"" data-end=""2535""> <p data-start=""2508"" data-end=""2535"">Kit lavastoviglie incluso</p> </li> </ul> <p data-start=""2537"" data-end=""2554"">🏠 <strong data-start=""2540"" data-end=""2553"">Struttura</strong>:</p> <ul data-start=""2555"" data-end=""2661""> <li data-start=""2555"" data-end=""2597""> <p data-start=""2557"" data-end=""2597"">Tetto inclinato nascosto a falda unica</p> </li> <li data-start=""2598"" data-end=""2631""> <p data-start=""2600"" data-end=""2631"">Porte interne bianche lineari</p> </li> <li data-start=""2632"" data-end=""2661""> <p data-start=""2634"" data-end=""2661"">Mobili e finiture moderne</p> </li> </ul> ","Ma boutique","Casa","casa container con 2 camere,casa container con bagno e cucina,casa container pronta da abitare,casa in fibrocemento verticale,casa modulare 36 mq,casa modulare turistica,casa prefabbricata con isolamento termico,casa prefabbricata moderna,mini casa abitabile","2025-09-08T16:51:10+02:00","Title","Default Title",,,,,"291","0",,"deny","manual","4814.81","6878.30","true","true",,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-2.jpg?v=1757343061","1",,"false",,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-2.jpg?v=1757343061",,,,"active"
"casa-modulare-montes-36-m-di-comfort-design",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/2-45.jpg?v=1757343061","2",,,,,,,,,,,,,,,,,,,,,,
"casa-modulare-montes-36-m-di-comfort-design",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/3-44.jpg?v=1757343061","3",,,,,,,,,,,,,,,,,,,,,,
"casa-modulare-montes-36-m-di-comfort-design",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/4-43.jpg?v=1757343061","4",,,,,,,,,,,,,,,,,,,,,,
"casa-modulare-montes-36-m-di-comfort-design",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/5-39.jpg?v=1757343061","5",,,,,,,,,,,,,,,,,,,,,,
"casa-modulare-montes-36-m-di-comfort-design",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/6-32.jpg?v=1757343061","6",,,,,,,,,,,,,,,,,,,,,,
"casa-modulare-montes-36-m-di-comfort-design",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/7-26.jpg?v=1757343061","7",,,,,,,,,,,,,,,,,,,,,,
"contenitore-ufficio-20-completamente-attrezzato","Contenitore Ufficio 20’ Completamente Attrezzato","<p data-start=""275"" data-end=""622"">Il <strong data-start=""278"" data-end=""338"">contenitore ufficio da 20 piedi completamente attrezzato</strong> è una soluzione portatile e funzionale, ideale per <strong data-start=""390"" data-end=""441"">cantieri, eventi, aziende e progetti temporanei</strong>. Grazie al suo <strong data-start=""457"" data-end=""475"">design moderno</strong>, all'<strong data-start=""481"" data-end=""525"">eccellente isolamento termico e acustico</strong> e a un <strong data-start=""533"" data-end=""561"">equipaggiamento completo</strong>, garantisce un ambiente di lavoro confortevole tutto l'anno.</p> <p data-start=""624"" data-end=""909"">✅ <strong data-start=""626"" data-end=""676"">Ampie finestre con vetro isolante e tapparelle</strong>, per luce naturale e privacy<br data-start=""705"" data-end=""708"">✅ <strong data-start=""710"" data-end=""747"">Riscaldamento elettrico integrato</strong> per il massimo comfort in ogni stagione<br data-start=""787"" data-end=""790"">✅ <strong data-start=""792"" data-end=""838"">Impianto elettrico conforme alle normative</strong>, pronto all'uso<br data-start=""854"" data-end=""857"">✅ <strong data-start=""859"" data-end=""909"">Facile da trasportare e installare rapidamente</strong></p> <hr data-start=""911"" data-end=""914""> <p data-start=""916"" data-end=""959"">🔧 <strong data-start=""919"" data-end=""958"">Caratteristiche tecniche principali</strong>:</p> <ul data-start=""961"" data-end=""1828""> <li data-start=""961"" data-end=""1019""> <p data-start=""963"" data-end=""1019""><strong data-start=""963"" data-end=""976"">Tipologia</strong>: Contenitore ufficio 20 piedi attrezzato</p> </li> <li data-start=""1020"" data-end=""1072""> <p data-start=""1022"" data-end=""1072""><strong data-start=""1022"" data-end=""1044"">Dimensioni esterne</strong>: 6.055 x 2.990 x 2.890 mm</p> </li> <li data-start=""1073"" data-end=""1112""> <p data-start=""1075"" data-end=""1112""><strong data-start=""1075"" data-end=""1100"">Altezza interna utile</strong>: 2.500 mm</p> </li> <li data-start=""1113"" data-end=""1194""> <p data-start=""1115"" data-end=""1194""><strong data-start=""1115"" data-end=""1132"">Porta esterna</strong>: 875 x 2.000 mm con serratura a cilindro (3 chiavi incluse)</p> </li> <li data-start=""1195"" data-end=""1350""> <p data-start=""1197"" data-end=""1212""><strong data-start=""1197"" data-end=""1209"">Finestre</strong>:</p> <ul data-start=""1215"" data-end=""1350""> <li data-start=""1215"" data-end=""1282""> <p data-start=""1217"" data-end=""1282"">1 finestra D/K 2.050 x 1.240 mm con vetro isolante e tapparella</p> </li> <li data-start=""1285"" data-end=""1350""> <p data-start=""1287"" data-end=""1350"">2 finestre D/K 900 x 1.200 mm con vetro isolante e tapparelle</p> </li> </ul> </li> <li data-start=""1351"" data-end=""1454""> <p data-start=""1353"" data-end=""1370""><strong data-start=""1353"" data-end=""1367"">Isolamento</strong>:</p> <ul data-start=""1373"" data-end=""1454""> <li data-start=""1373"" data-end=""1419""> <p data-start=""1375"" data-end=""1419"">Soffitto e pavimento: lana minerale 100 mm</p> </li> <li data-start=""1422"" data-end=""1454""> <p data-start=""1424"" data-end=""1454"">Pareti: lana minerale 160 mm</p> </li> </ul> </li> <li data-start=""1455"" data-end=""1564""> <p data-start=""1457"" data-end=""1471""><strong data-start=""1457"" data-end=""1468"">Interni</strong>:</p> <ul data-start=""1474"" data-end=""1564""> <li data-start=""1474"" data-end=""1504""> <p data-start=""1476"" data-end=""1504"">Rivestimento grigio-bianco</p> </li> <li data-start=""1507"" data-end=""1564""> <p data-start=""1509"" data-end=""1564"">Pavimento in cemento 22 mm con finitura in PVC grigio</p> </li> </ul> </li> <li data-start=""1565"" data-end=""1619""> <p data-start=""1567"" data-end=""1581""><strong data-start=""1567"" data-end=""1578"">Esterni</strong>:</p> <ul data-start=""1584"" data-end=""1619""> <li data-start=""1584"" data-end=""1619""> <p data-start=""1586"" data-end=""1619"">Colore RAL 9002 (grigio bianco)</p> </li> </ul> </li> <li data-start=""1620"" data-end=""1828""> <p data-start=""1622"" data-end=""1656""><strong data-start=""1622"" data-end=""1653"">Impianto elettrico completo</strong>:</p> <ul data-start=""1659"" data-end=""1828""> <li data-start=""1659"" data-end=""1683""> <p data-start=""1661"" data-end=""1683"">2 luci lineari 2x58W</p> </li> <li data-start=""1686"" data-end=""1709""> <p data-start=""1688"" data-end=""1709"">Interruttori, prese</p> </li> <li data-start=""1712"" data-end=""1748""> <p data-start=""1714"" data-end=""1748"">Riscaldatore elettrico da 2,0 kW</p> </li> <li data-start=""1751"" data-end=""1791""> <p data-start=""1753"" data-end=""1791"">Quadro elettrico con interruttore FI</p> </li> <li data-start=""1794"" data-end=""1828""> <p data-start=""1796"" data-end=""1828"">2 prese esterne CEE 32A-5 poli</p> </li> </ul> </li> </ul> ","Ma boutique","Ufficio","container con finestre e impianto elettrico,container con riscaldamento elettrico,container da lavoro coibentato,container riscaldato da cantiere,contenitore modulare pronto all’uso,contenitore ufficio 20 piedi,modulo ufficio trasportabile,ufficio modulare attrezzato,ufficio portatile per eventi,ufficio prefabbricato isolato","2025-09-08T16:51:06+02:00","Title","Default Title",,,,,"362","0",,"deny","manual","2962.96","4232.80","true","true",,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-41.jpg?v=1757343054","1",,"false",,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-41.jpg?v=1757343054",,,,"active"
"contenitore-ufficio-20-completamente-attrezzato",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/2-41.jpg?v=1757343054","2",,,,,,,,,,,,,,,,,,,,,,
"contenitore-ufficio-20-completamente-attrezzato",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/3-39.jpg?v=1757343054","3",,,,,,,,,,,,,,,,,,,,,,
"contenitore-ufficio-20-completamente-attrezzato",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/4-39.jpg?v=1757343054","4",,,,,,,,,,,,,,,,,,,,,,
"contenitore-ufficio-20-completamente-attrezzato",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/5-35.jpg?v=1757343054","5",,,,,,,,,,,,,,,,,,,,,,
"contenitore-ufficio-20-completamente-attrezzato",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/6-29.jpg?v=1757343054","6",,,,,,,,,,,,,,,,,,,,,,
"contenitore-di-stoccaggio-40-piedi-standard","Contenitore di stoccaggio 40 piedi standard","<p data-start=""273"" data-end=""612"">Il contenitore di stoccaggio da 40 piedi standard è una soluzione affidabile e versatile per lo stoccaggio in cantiere, magazzino, terreni agricoli o contesti domestici. Si tratta di <strong data-start=""456"" data-end=""489"">contenitori nuovi da fabbrica</strong> (non marittimi di ""primo viaggio""), ideali per chi cerca <strong data-start=""547"" data-end=""611"">spazio aggiuntivo con struttura robusta e accesso facilitato</strong>.</p> <p data-start=""614"" data-end=""1053"">La <strong data-start=""617"" data-end=""657"">struttura in acciaio saldato da 3 mm</strong> e le <strong data-start=""663"" data-end=""704"">pareti in lamiera d'acciaio da 1,5 mm</strong> garantiscono un'ottima resistenza meccanica e protezione contro gli agenti atmosferici. Il <strong data-start=""796"" data-end=""845"">pavimento in legno massello trattato da 25 mm</strong> assicura durabilità e capacità di carico fino a <strong data-start=""894"" data-end=""907"">700 kg/m²</strong>. L'apertura a <strong data-start=""922"" data-end=""962"">doppia anta con guarnizioni in gomma</strong> assicura una chiusura ermetica, mentre la <strong data-start=""1005"" data-end=""1051"">ventilazione è garantita da 4 prese d'aria</strong>.</p> <p data-start=""1055"" data-end=""1216"">Grazie ai <strong data-start=""1065"" data-end=""1102"">4 punti di sollevamento sul tetto</strong> e al <strong data-start=""1108"" data-end=""1152"">passaggio per forche da muletto da 90 cm</strong>, il contenitore è facilmente movimentabile in totale sicurezza.</p> <p data-start=""1218"" data-end=""1249""><strong data-start=""1218"" data-end=""1249"">Caratteristiche principali:</strong></p> <ul data-start=""1250"" data-end=""1632""> <li data-start=""1250"" data-end=""1318""> <p data-start=""1252"" data-end=""1318"">Struttura in acciaio saldato da 3 mm, verniciato bianco RAL 9010</p> </li> <li data-start=""1319"" data-end=""1368""> <p data-start=""1321"" data-end=""1368"">Pareti e tetto in lamiera d'acciaio da 1,5 mm</p> </li> <li data-start=""1369"" data-end=""1428""> <p data-start=""1371"" data-end=""1428"">Pavimento in legno trattato da 25 mm, portata 700 kg/m²</p> </li> <li data-start=""1429"" data-end=""1471""> <p data-start=""1431"" data-end=""1471"">Doppie porte con guarnizioni di tenuta</p> </li> <li data-start=""1472"" data-end=""1517""> <p data-start=""1474"" data-end=""1517"">Ventilazione naturale tramite 4 bocchette</p> </li> <li data-start=""1518"" data-end=""1578""> <p data-start=""1520"" data-end=""1578"">Manipolabile con muletto o gru (4 punti di sollevamento)</p> </li> <li data-start=""1579"" data-end=""1632""> <p data-start=""1581"" data-end=""1632"">Sicurezza migliorata con protezione per lucchetto</p> </li> </ul> <p data-start=""1634"" data-end=""1659""><strong data-start=""1634"" data-end=""1657"">Dimensioni esterne:</strong></p> <ul data-start=""1660"" data-end=""1729""> <li data-start=""1660"" data-end=""1681""> <p data-start=""1662"" data-end=""1681"">Altezza: 2.591 mm</p> </li> <li data-start=""1682"" data-end=""1705""> <p data-start=""1684"" data-end=""1705"">Larghezza: 2.438 mm</p> </li> <li data-start=""1706"" data-end=""1729""> <p data-start=""1708"" data-end=""1729"">Lunghezza: 6.058 mm</p> </li> </ul> <p data-start=""1731"" data-end=""1756""><strong data-start=""1731"" data-end=""1754"">Dimensioni interne:</strong></p> <ul data-start=""1757"" data-end=""1826""> <li data-start=""1757"" data-end=""1778""> <p data-start=""1759"" data-end=""1778"">Altezza: 2.361 mm</p> </li> <li data-start=""1779"" data-end=""1802""> <p data-start=""1781"" data-end=""1802"">Larghezza: 2.308 mm</p> </li> <li data-start=""1803"" data-end=""1826""> <p data-start=""1805"" data-end=""1826"">Lunghezza: 5.858 mm</p> </li> </ul> <p data-start=""1828"" data-end=""1850""><strong data-start=""1828"" data-end=""1848"">Capacità e peso:</strong></p> <ul data-start=""1851"" data-end=""1931""> <li data-start=""1851"" data-end=""1877""> <p data-start=""1853"" data-end=""1877"">Peso a vuoto: 1.600 kg</p> </li> <li data-start=""1878"" data-end=""1907""> <p data-start=""1880"" data-end=""1907"">Carico massimo: 11.000 kg</p> </li> <li data-start=""1908"" data-end=""1931""> <p data-start=""1910"" data-end=""1931"">Volume utile: 31 m³</p> </li> </ul> <p data-start=""1933"" data-end=""1959""><strong data-start=""1933"" data-end=""1957"">Opzioni disponibili:</strong></p> <ul data-start=""1960"" data-end=""2146""> <li data-start=""1960"" data-end=""2041""> <p data-start=""1962"" data-end=""2041"">Impianto elettrico completo (luci LED, prese, interruttore, quadro elettrico)</p> </li> <li data-start=""2042"" data-end=""2066""> <p data-start=""2044"" data-end=""2066"">Pavimento in acciaio</p> </li> <li data-start=""2067"" data-end=""2119""> <p data-start=""2069"" data-end=""2119"">Colori personalizzabili su richiesta (scala RAL)</p> </li> <li data-start=""2120"" data-end=""2146""> <p data-start=""2122"" data-end=""2146"">Lucchetto di sicurezza</p> </li> </ul> ","Ma boutique","40 Piedi","container bianco RAL 9010,container con lucchetto,container da cantiere,container da magazzino agricolo,container in acciaio ventilato,container movimentabile con muletto,container stoccaggio 40 piedi,contenitore 40 piedi usato,contenitore con impianto elettrico,contenitore con pavimento in legno","2025-09-08T16:51:04+02:00","Title","Default Title",,,,,"176","0",,"deny","manual","2182.18","3117.40","true","true",,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/3-1-1.webp?v=1757343061","1",,"false",,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/3-1-1.webp?v=1757343061",,,,"active"
